    -,     -,     -,     -, 41510, 43261, 40635,     -,     -,     -,     -,     -
    -,     -,     -,     -, 42926, 42835, 38691,     -,     -,     -,     -,     -
    -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
    -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
    -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
    -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
    -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
    -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

    -,     -,     -,     -, 42417, 44103, 41094,     -,     -,     -,     -,     -
    -,     -,     -,     -, 42679, 42714, 38206,     -,     -,     -,     -,     -
    -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
    -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
    -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
    -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
    -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
    -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

    -,     -,     -,     -, 42843, 44444, 42825,     -,     -,     -,     -,     -
    -,     -,     -,     -, 43112, 43555, 38929,     -,     -,     -,     -,     -
    -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
    -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
    -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
    -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
    -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
    -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

    -,     -,     -,     -, 42935, 44040, 43626,     -,     -,     -,     -,     -
    -,     -,     -,     -, 42110, 43225, 39235,     -,     -,     -,     -,     -
    -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
    -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
    -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
    -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
    -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
    -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

    -,     -,     -,     -, 42954, 44060, 44883,     -,     -,     -,     -,     -
    -,     -,     -,     -, 42621, 43166, 40074,     -,     -,     -,     -,     -
    -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
    -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
    -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
    -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
    -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
    -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

    -,     -,     -,     -, 42976, 44039, 46052,     -,     -,     -,     -,     -
    -,     -,     -,     -, 42381, 43140, 40632,     -,     -,     -,     -,     -
    -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
    -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
    -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
    -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
    -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
    -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

    -,     -,     -,     -, 42976, 43961, 46750,     -,     -,     -,     -,     -
    -,     -,     -,     -, 41889, 42909, 41235,     -,     -,     -,     -,     -
    -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
    -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
    -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
    -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
    -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
    -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

    -,     -,     -,     -, 43141, 43839, 47630,     -,     -,     -,     -,     -
    -,     -,     -,     -, 42037, 42792, 41867,     -,     -,     -,     -,     -
